,Strana,MinMajRate,HlasovaniId
36291,ODS,0.0,70983
36292,Piráti,0.0,70983
36293,SPD,0.0,70983
36294,STAN,0.0,70983
36295,TOP09,0.0,70983
36296,ČSSD,0.0,70983
36297,ČSSD,0.1,70983
36298,ANO,0.0,70984
36299,KDU-ČSL,0.0,70984
36300,ODS,0.0,70984
36301,Piráti,0.0,70984
36302,SPD,0.0,70984
36303,STAN,0.0,70984
36304,TOP09,0.0,70984
36305,ČSSD,0.0,70984
36306,ANO,0.0,70985
36307,ANO,0.015384615384615385,70985
36308,KDU-ČSL,0.0,70985
36309,KSČM,0.0,70985
36310,Nezařaz,0.0,70985
36311,ODS,0.0,70985
36312,ODS,0.3333333333333333,70985
36313,STAN,0.0,70985
36314,STAN,0.3333333333333333,70985
36315,ČSSD,0.0,70985
36316,ČSSD,0.1,70985
36317,ANO,0.0,70986
36318,KDU-ČSL,0.0,70986
36319,KSČM,0.0,70986
36320,Nezařaz,0.0,70986
36321,ODS,0.0,70986
36322,Piráti,0.0,70986
36323,SPD,0.0,70986
36324,STAN,0.0,70986
36325,TOP09,0.0,70986
36326,ČSSD,0.0,70986
36327,ČSSD,0.09090909090909091,70986
36328,ANO,0.0,70987
36329,KDU-ČSL,0.0,70987
36330,KSČM,0.0,70987
36331,Nezařaz,0.0,70987
36332,Piráti,0.0,70987
36333,SPD,0.0,70987
36334,STAN,0.0,70987
36335,ČSSD,0.0,70987
36336,ČSSD,0.08333333333333333,70987
36337,ANO,0.0,70988
36338,KDU-ČSL,0.0,70988
36339,KSČM,0.0,70988
36340,Nezařaz,0.0,70988
36341,ODS,0.0,70988
36342,Piráti,0.0,70988
36343,SPD,0.0,70988
36344,STAN,0.0,70988
36345,TOP09,0.0,70988
36346,ČSSD,0.0,70988
36347,ANO,0.0,70989
36348,KDU-ČSL,0.0,70989
36349,KSČM,0.0,70989
36350,Nezařaz,0.0,70989
36351,ODS,0.0,70989
36352,Piráti,0.0,70989
36353,SPD,0.0,70989
36354,STAN,0.0,70989
36355,TOP09,0.0,70989
36356,ČSSD,0.0,70989
36357,ANO,0.0,70990
36358,KSČM,0.0,70990
36359,Nezařaz,0.0,70990
36360,ODS,0.0,70990
36361,SPD,0.0,70990
36362,TOP09,0.0,70990
36363,ČSSD,0.0,70990
36364,ANO,0.0,70991
36365,KDU-ČSL,0.0,70991
36366,KSČM,0.0,70991
36367,Nezařaz,0.0,70991
36368,ODS,0.0,70991
36369,Piráti,0.0,70991
36370,SPD,0.0,70991
36371,STAN,0.0,70991
36372,TOP09,0.0,70991
36373,ČSSD,0.0,70991
36374,ANO,0.0,70992
36375,KDU-ČSL,0.0,70992
36376,KSČM,0.0,70992
36377,Nezařaz,0.0,70992
36378,ODS,0.0,70992
36379,Piráti,0.0,70992
36380,SPD,0.0,70992
36381,STAN,0.0,70992
36382,TOP09,0.0,70992
36383,ČSSD,0.0,70992
36384,ANO,0.0,70993
36385,KDU-ČSL,0.0,70993
36386,KSČM,0.0,70993
36387,Nezařaz,0.0,70993
36388,ODS,0.0,70993
36389,Piráti,0.0,70993
36390,SPD,0.0,70993
36391,STAN,0.0,70993
36392,TOP09,0.0,70993
36393,ČSSD,0.0,70993
36394,ANO,0.0,70994
36395,ANO,0.6666666666666666,70994
36396,KDU-ČSL,0.0,70994
36397,KSČM,0.0,70994
36398,Nezařaz,0.0,70994
36399,ODS,0.0,70994
36400,Piráti,0.0,70994
36401,STAN,0.0,70994
36402,TOP09,0.0,70994
36403,ČSSD,0.0,70994
36404,ANO,0.0,70995
36405,KDU-ČSL,0.0,70995
36406,KDU-ČSL,0.16666666666666666,70995
36407,KSČM,0.0,70995
36408,Nezařaz,0.0,70995
36409,Piráti,0.0,70995
36410,SPD,0.0,70995
36411,ČSSD,0.0,70995
36412,ANO,0.0,70996
36413,ANO,1.0,70996
36414,KSČM,0.0,70996
36415,Nezařaz,0.0,70996
36416,Piráti,0.0,70996
36417,ANO,0.0,70997
36418,KDU-ČSL,0.0,70997
36419,KSČM,0.0,70997
36420,Nezařaz,0.0,70997
36421,Piráti,0.0,70997
36422,SPD,0.0,70997
36423,STAN,0.0,70997
36424,TOP09,0.0,70997
36425,ČSSD,0.0,70997
36426,ANO,0.0,70998
36427,KDU-ČSL,0.0,70998
36428,KSČM,0.0,70998
36429,Nezařaz,0.0,70998
36430,ODS,0.0,70998
36431,Piráti,0.0,70998
36432,SPD,0.0,70998
36433,STAN,0.0,70998
36434,TOP09,0.0,70998
36435,ČSSD,0.0,70998
36436,ANO,0.0,70999
36437,KSČM,0.0,70999
36438,Nezařaz,0.0,70999
36439,Nezařaz,1.0,70999
36440,ODS,0.0,70999
36441,Piráti,0.0,70999
36442,SPD,0.0,70999
36443,STAN,0.0,70999
36444,TOP09,0.0,70999
36445,ČSSD,0.0,70999
36446,ČSSD,0.3333333333333333,70999
36447,ANO,0.0,71000
36448,ANO,0.20689655172413793,71000
36449,KDU-ČSL,0.0,71000
36450,KSČM,0.0,71000
36451,KSČM,0.2,71000
36452,Piráti,0.0,71000
36453,STAN,0.0,71000
36454,TOP09,0.0,71000
36455,ČSSD,0.0,71000
36456,ČSSD,0.3333333333333333,71000
36457,ANO,0.0,71001
36458,ANO,0.05555555555555555,71001
36459,KDU-ČSL,0.0,71001
36460,KSČM,0.0,71001
36461,ODS,0.0,71001
36462,Piráti,0.0,71001
36463,STAN,0.0,71001
36464,TOP09,0.0,71001
36465,ČSSD,0.0,71001
36466,ANO,0.0,71002
36467,ANO,0.02,71002
36468,KDU-ČSL,0.0,71002
36469,KSČM,0.0,71002
36470,Piráti,0.0,71002
36471,STAN,0.0,71002
36472,TOP09,0.0,71002
36473,ČSSD,0.0,71002
36474,ČSSD,1.0,71002
36475,ANO,0.0,71003
36476,ANO,0.01639344262295082,71003
36477,KDU-ČSL,0.0,71003
36478,KDU-ČSL,0.16666666666666666,71003
36479,KSČM,0.0,71003
36480,Nezařaz,0.0,71003
36481,ODS,0.0,71003
36482,Piráti,0.0,71003
36483,SPD,0.0,71003
36484,STAN,0.0,71003
36485,TOP09,0.0,71003
36486,TOP09,0.5,71003
36487,ČSSD,0.0,71003
36488,ANO,0.0,71004
36489,KDU-ČSL,0.0,71004
36490,KSČM,0.0,71004
36491,Nezařaz,0.0,71004
36492,ODS,0.0,71004
36493,Piráti,0.0,71004
36494,SPD,0.0,71004
36495,STAN,0.0,71004
36496,TOP09,0.0,71004
36497,ČSSD,0.0,71004
36498,ČSSD,0.1,71004
36499,ANO,0.0,71005
36500,KDU-ČSL,0.0,71005
36501,KSČM,0.0,71005
36502,Nezařaz,0.0,71005
36503,ODS,0.0,71005
36504,ODS,0.05555555555555555,71005
36505,Piráti,0.0,71005
36506,SPD,0.0,71005
36507,STAN,0.0,71005
36508,TOP09,0.0,71005
36509,ČSSD,0.0,71005
36510,ANO,0.0,71006
36511,KDU-ČSL,0.0,71006
36512,KSČM,0.0,71006
36513,Nezařaz,0.0,71006
36514,Nezařaz,0.5,71006
36515,ODS,0.0,71006
36516,Piráti,0.0,71006
36517,SPD,0.0,71006
36518,STAN,0.0,71006
36519,TOP09,0.0,71006
36520,ČSSD,0.0,71006
36521,ANO,0.0,71007
36522,ANO,0.09259259259259259,71007
36523,KDU-ČSL,0.0,71007
36524,KSČM,0.0,71007
36525,KSČM,0.125,71007
36526,Piráti,0.0,71007
36527,SPD,0.0,71007
36528,SPD,0.13333333333333333,71007
36529,STAN,0.0,71007
36530,ČSSD,0.0,71007
36531,ČSSD,0.2857142857142857,71007
36532,ANO,0.0,71008
36533,ANO,0.14583333333333334,71008
36534,KDU-ČSL,0.0,71008
36535,KSČM,0.0,71008
36536,KSČM,0.125,71008
36537,Nezařaz,0.0,71008
36538,ODS,0.0,71008
36539,Piráti,0.0,71008
36540,SPD,0.0,71008
36541,STAN,0.0,71008
36542,TOP09,0.0,71008
36543,ČSSD,0.0,71008
36544,ČSSD,0.25,71008
36545,ANO,0.0,71009
36546,KDU-ČSL,0.0,71009
36547,KSČM,0.0,71009
36548,Nezařaz,0.0,71009
36549,ODS,0.0,71009
36550,ODS,0.5,71009
36551,Piráti,0.0,71009
36552,SPD,0.0,71009
36553,TOP09,0.0,71009
36554,ČSSD,0.0,71009
36555,ČSSD,0.25,71009
36556,ANO,0.0,71010
36557,KDU-ČSL,0.0,71010
36558,KSČM,0.0,71010
36559,Nezařaz,0.0,71010
36560,ODS,0.0,71010
36561,Piráti,0.0,71010
36562,SPD,0.0,71010
36563,ČSSD,0.0,71010
36564,ANO,0.0,71011
36565,KDU-ČSL,0.0,71011
36566,KSČM,0.0,71011
36567,Nezařaz,0.0,71011
36568,ODS,0.0,71011
36569,SPD,0.0,71011
36570,STAN,0.0,71011
36571,TOP09,0.0,71011
36572,ČSSD,0.0,71011
36573,ANO,0.0,71012
36574,KDU-ČSL,0.0,71012
36575,KSČM,0.0,71012
36576,Nezařaz,0.0,71012
36577,ODS,0.0,71012
36578,Piráti,0.0,71012
36579,SPD,0.0,71012
36580,STAN,0.0,71012
36581,TOP09,0.0,71012
36582,ČSSD,0.0,71012
36583,ANO,0.0,71013
36584,ANO,0.5428571428571428,71013
36585,KDU-ČSL,0.0,71013
36586,KDU-ČSL,1.0,71013
36587,KSČM,0.0,71013
36588,KSČM,0.375,71013
36589,Nezařaz,0.0,71013
36590,Nezařaz,1.0,71013
36591,ODS,0.0,71013
36592,Piráti,0.0,71013
36593,SPD,0.0,71013
36594,STAN,0.0,71013
36595,ČSSD,0.0,71013
36596,ČSSD,0.8333333333333334,71013
36597,ANO,0.0,71014
36598,ANO,0.08333333333333333,71014
36599,KDU-ČSL,0.0,71014
36600,KSČM,0.0,71014
36601,KSČM,0.1,71014
36602,Nezařaz,0.0,71014
36603,ODS,0.0,71014
36604,ODS,0.05555555555555555,71014
36605,Piráti,0.0,71014
36606,SPD,0.0,71014
36607,STAN,0.0,71014
36608,TOP09,0.0,71014
36609,ČSSD,0.0,71014
36610,ČSSD,1.0,71014
36611,ANO,0.0,71015
36612,ANO,0.15217391304347827,71015
36613,KDU-ČSL,0.0,71015
36614,KDU-ČSL,0.25,71015
36615,KSČM,0.0,71015
36616,Nezařaz,0.0,71015
36617,ODS,0.0,71015
36618,Piráti,0.0,71015
36619,SPD,0.0,71015
36620,STAN,0.0,71015
36621,TOP09,0.0,71015
36622,ČSSD,0.0,71015
36623,ČSSD,1.0,71015
36624,ANO,0.0,71016
36625,ANO,0.13333333333333333,71016
36626,KDU-ČSL,0.0,71016
36627,KSČM,0.0,71016
36628,Nezařaz,0.0,71016
36629,ODS,0.0,71016
36630,Piráti,0.0,71016
36631,SPD,0.0,71016
36632,STAN,0.0,71016
36633,TOP09,0.0,71016
36634,ČSSD,0.0,71016
36635,ČSSD,0.6666666666666666,71016
36636,ANO,0.0,71017
36637,KDU-ČSL,0.0,71017
36638,KSČM,0.0,71017
36639,KSČM,0.14285714285714285,71017
36640,Nezařaz,0.0,71017
36641,ODS,0.0,71017
36642,Piráti,0.0,71017
36643,SPD,0.0,71017
36644,STAN,0.0,71017
36645,TOP09,0.0,71017
36646,ČSSD,0.0,71017
36647,ČSSD,0.2222222222222222,71017
36648,ANO,0.0,71018
36649,ANO,0.019230769230769232,71018
36650,KDU-ČSL,0.0,71018
36651,KSČM,0.0,71018
36652,KSČM,0.14285714285714285,71018
36653,Nezařaz,0.0,71018
36654,ODS,0.0,71018
36655,Piráti,0.0,71018
36656,SPD,0.0,71018
36657,STAN,0.0,71018
36658,TOP09,0.0,71018
36659,ČSSD,0.0,71018
36660,ČSSD,0.2857142857142857,71018
36661,ANO,0.0,71019
36662,KDU-ČSL,0.0,71019
36663,KSČM,0.0,71019
36664,Nezařaz,0.0,71019
36665,ODS,0.0,71019
36666,Piráti,0.0,71019
36667,SPD,0.0,71019
36668,STAN,0.0,71019
36669,TOP09,0.0,71019
36670,ČSSD,0.0,71019
36671,ČSSD,0.09090909090909091,71019
36672,ANO,0.0,71020
36673,ANO,0.07017543859649122,71020
36674,KDU-ČSL,0.0,71020
36675,KSČM,0.0,71020
36676,Nezařaz,0.0,71020
36677,ODS,0.0,71020
36678,ODS,0.38461538461538464,71020
36679,Piráti,0.0,71020
36680,SPD,0.0,71020
36681,STAN,0.0,71020
36682,TOP09,0.0,71020
36683,ČSSD,0.0,71020
36684,ANO,0.0,71021
36685,ANO,0.06382978723404255,71021
36686,KDU-ČSL,0.0,71021
36687,KSČM,0.0,71021
36688,ODS,0.0,71021
36689,Piráti,0.0,71021
36690,SPD,0.0,71021
36691,STAN,0.0,71021
36692,TOP09,0.0,71021
36693,ČSSD,0.0,71021
36694,ČSSD,0.25,71021
36695,ANO,0.0,71022
36696,ANO,0.017241379310344827,71022
36697,KDU-ČSL,0.0,71022
36698,KSČM,0.0,71022
36699,Nezařaz,0.0,71022
36700,ODS,0.0,71022
36701,ODS,0.07692307692307693,71022
36702,Piráti,0.0,71022
36703,SPD,0.0,71022
36704,STAN,0.0,71022
36705,TOP09,0.0,71022
36706,ČSSD,0.0,71022
36707,ANO,0.0,71023
36708,ANO,0.03571428571428571,71023
36709,KDU-ČSL,0.0,71023
36710,KSČM,0.0,71023
36711,ODS,0.0,71023
36712,Piráti,0.0,71023
36713,SPD,0.0,71023
36714,STAN,0.0,71023
36715,TOP09,0.0,71023
36716,ČSSD,0.0,71023
36717,ČSSD,0.25,71023
36718,ANO,0.0,71024
36719,ANO,0.038461538461538464,71024
36720,KDU-ČSL,0.0,71024
36721,KDU-ČSL,0.4,71024
36722,KSČM,0.0,71024
36723,Nezařaz,0.0,71024
36724,Piráti,0.0,71024
36725,SPD,0.0,71024
36726,STAN,0.0,71024
36727,TOP09,0.0,71024
36728,ČSSD,0.0,71024
36729,ČSSD,0.125,71024
36730,ANO,0.0,71025
36731,ANO,0.03773584905660377,71025
36732,KDU-ČSL,0.0,71025
36733,KDU-ČSL,0.2,71025
36734,KSČM,0.0,71025
36735,KSČM,0.125,71025
36736,Nezařaz,0.0,71025
36737,Piráti,0.0,71025
36738,SPD,0.0,71025
36739,ČSSD,0.0,71025
36740,ČSSD,0.42857142857142855,71025
36741,ANO,0.0,71026
36742,KDU-ČSL,0.0,71026
36743,KSČM,0.0,71026
36744,Nezařaz,0.0,71026
36745,ODS,0.0,71026
36746,Piráti,0.0,71026
36747,SPD,0.0,71026
36748,STAN,0.0,71026
36749,TOP09,0.0,71026
36750,ČSSD,0.0,71026
36751,ANO,0.0,71027
36752,KDU-ČSL,0.0,71027
36753,KSČM,0.0,71027
36754,Nezařaz,0.0,71027
36755,ODS,0.0,71027
36756,ODS,0.06666666666666667,71027
36757,Piráti,0.0,71027
36758,SPD,0.0,71027
36759,STAN,0.0,71027
36760,TOP09,0.0,71027
36761,ČSSD,0.0,71027
36762,ANO,0.0,71028
36763,KDU-ČSL,0.0,71028
36764,KSČM,0.0,71028
36765,ODS,0.0,71028
36766,Piráti,0.0,71028
36767,SPD,0.0,71028
36768,STAN,0.0,71028
36769,TOP09,0.0,71028
36770,ČSSD,0.0,71028
36771,ANO,0.0,71029
36772,KDU-ČSL,0.0,71029
36773,KSČM,0.0,71029
36774,Nezařaz,0.0,71029
36775,ODS,0.0,71029
36776,Piráti,0.0,71029
36777,SPD,0.0,71029
36778,STAN,0.0,71029
36779,TOP09,0.0,71029
36780,ČSSD,0.0,71029
36781,ANO,0.0,71030
36782,KDU-ČSL,0.0,71030
36783,KSČM,0.0,71030
36784,Nezařaz,0.0,71030
36785,ODS,0.0,71030
36786,Piráti,0.0,71030
36787,SPD,0.0,71030
36788,STAN,0.0,71030
36789,TOP09,0.0,71030
36790,ČSSD,0.0,71030
36791,ANO,0.0,71031
36792,KDU-ČSL,0.0,71031
36793,KSČM,0.0,71031
36794,Nezařaz,0.0,71031
36795,ODS,0.0,71031
36796,Piráti,0.0,71031
36797,SPD,0.0,71031
36798,STAN,0.0,71031
36799,TOP09,0.0,71031
36800,ČSSD,0.0,71031
36801,ANO,0.0,71032
36802,KSČM,0.0,71032
36803,ODS,0.0,71032
36804,Piráti,0.0,71032
36805,Piráti,1.0,71032
36806,SPD,0.0,71032
36807,ČSSD,0.0,71032
36808,ANO,0.0,71033
36809,KSČM,0.0,71033
36810,Nezařaz,0.0,71033
36811,Piráti,0.0,71033
36812,Piráti,1.0,71033
36813,SPD,0.0,71033
36814,ČSSD,0.0,71033
36815,ANO,0.0,71034
36816,ANO,0.01639344262295082,71034
36817,KDU-ČSL,0.0,71034
36818,KSČM,0.0,71034
36819,Nezařaz,0.0,71034
36820,Piráti,0.0,71034
36821,SPD,0.0,71034
36822,STAN,0.0,71034
36823,ČSSD,0.0,71034
36824,ANO,0.0,71035
36825,KDU-ČSL,0.0,71035
36826,KSČM,0.0,71035
36827,Nezařaz,0.0,71035
36828,Piráti,0.0,71035
36829,SPD,0.0,71035
36830,ČSSD,0.0,71035
36831,ANO,0.0,71036
36832,ANO,0.0784313725490196,71036
36833,KDU-ČSL,0.0,71036
36834,KSČM,0.0,71036
36835,Nezařaz,0.0,71036
36836,Nezařaz,1.0,71036
36837,ODS,0.0,71036
36838,Piráti,0.0,71036
36839,SPD,0.0,71036
36840,SPD,0.07692307692307693,71036
36841,STAN,0.0,71036
36842,TOP09,0.0,71036
36843,ČSSD,0.0,71036
36844,ČSSD,0.4,71036
36845,ANO,0.0,71037
36846,KDU-ČSL,0.0,71037
36847,KSČM,0.0,71037
36848,Nezařaz,0.0,71037
36849,Nezařaz,1.0,71037
36850,ODS,0.0,71037
36851,Piráti,0.0,71037
36852,SPD,0.0,71037
36853,STAN,0.0,71037
36854,TOP09,0.0,71037
36855,ČSSD,0.0,71037
36856,ANO,0.0,71038
36857,ANO,0.03333333333333333,71038
36858,Nezařaz,0.0,71038
36859,ODS,0.0,71038
36860,Piráti,0.0,71038
36861,SPD,0.0,71038
36862,SPD,0.08333333333333333,71038
36863,STAN,0.0,71038
36864,ČSSD,0.0,71038
36865,ANO,0.0,71039
36866,KDU-ČSL,0.0,71039
36867,KSČM,0.0,71039
36868,Nezařaz,0.0,71039
36869,Nezařaz,0.5,71039
36870,ODS,0.0,71039
36871,Piráti,0.0,71039
36872,SPD,0.0,71039
36873,SPD,0.07692307692307693,71039
36874,STAN,0.0,71039
36875,TOP09,0.0,71039
36876,ČSSD,0.0,71039
36877,ANO,0.0,71040
36878,ANO,0.01639344262295082,71040
36879,KDU-ČSL,0.0,71040
36880,KSČM,0.0,71040
36881,Nezařaz,0.0,71040
36882,ODS,0.0,71040
36883,Piráti,0.0,71040
36884,SPD,0.0,71040
36885,TOP09,0.0,71040
36886,ČSSD,0.0,71040
36887,ANO,0.0,71041
36888,KDU-ČSL,0.0,71041
36889,KSČM,0.0,71041
36890,Nezařaz,0.0,71041
36891,ODS,0.0,71041
36892,ODS,0.05263157894736842,71041
36893,Piráti,0.0,71041
36894,SPD,0.0,71041
36895,STAN,0.0,71041
36896,TOP09,0.0,71041
36897,ČSSD,0.0,71041
36898,ANO,0.0,71042
36899,KDU-ČSL,0.0,71042
36900,KSČM,0.0,71042
36901,Nezařaz,0.0,71042
36902,ODS,0.0,71042
36903,Piráti,0.0,71042
36904,STAN,0.0,71042
36905,TOP09,0.0,71042
36906,ČSSD,0.0,71042
36907,ANO,0.0,71043
36908,ANO,0.08333333333333333,71043
36909,KDU-ČSL,0.0,71043
36910,KSČM,0.0,71043
36911,Nezařaz,0.0,71043
36912,ODS,0.0,71043
36913,Piráti,0.0,71043
36914,Piráti,0.3333333333333333,71043
36915,SPD,0.0,71043
36916,STAN,0.0,71043
36917,TOP09,0.0,71043
36918,ČSSD,0.0,71043
36919,ANO,0.0,71044
36920,KDU-ČSL,0.0,71044
36921,KSČM,0.0,71044
36922,Nezařaz,0.0,71044
36923,ODS,0.0,71044
36924,Piráti,0.0,71044
36925,SPD,0.0,71044
36926,STAN,0.0,71044
36927,TOP09,0.0,71044
36928,ČSSD,0.0,71044
36929,ANO,0.0,71045
36930,KDU-ČSL,0.0,71045
36931,Nezařaz,0.0,71045
36932,ODS,0.0,71045
36933,Piráti,0.0,71045
36934,STAN,0.0,71045
36935,TOP09,0.0,71045
36936,ČSSD,0.0,71045
36937,ČSSD,0.3333333333333333,71045
36938,ANO,0.0,71046
36939,KDU-ČSL,0.0,71046
36940,KSČM,0.0,71046
36941,Nezařaz,0.0,71046
36942,ODS,0.0,71046
36943,ODS,0.5,71046
36944,Piráti,0.0,71046
36945,SPD,0.0,71046
36946,STAN,0.0,71046
36947,TOP09,0.0,71046
36948,ČSSD,0.0,71046
36949,ČSSD,0.5,71046
36950,ANO,0.0,71047
36951,KDU-ČSL,0.0,71047
36952,Nezařaz,0.0,71047
36953,Nezařaz,0.5,71047
36954,ODS,0.0,71047
36955,Piráti,0.0,71047
36956,SPD,0.0,71047
36957,STAN,0.0,71047
36958,TOP09,0.0,71047
36959,ČSSD,0.0,71047
36960,ANO,0.0,71048
36961,KDU-ČSL,0.0,71048
36962,KSČM,0.0,71048
36963,Nezařaz,0.0,71048
36964,ODS,0.0,71048
36965,Piráti,0.0,71048
36966,SPD,0.0,71048
36967,STAN,0.0,71048
36968,TOP09,0.0,71048
36969,ČSSD,0.0,71048
36970,ANO,0.0,71049
36971,KDU-ČSL,0.0,71049
36972,KSČM,0.0,71049
36973,Nezařaz,0.0,71049
36974,ODS,0.0,71049
36975,Piráti,0.0,71049
36976,SPD,0.0,71049
36977,STAN,0.0,71049
36978,TOP09,0.0,71049
36979,ČSSD,0.0,71049
36980,ANO,0.0,71050
36981,KDU-ČSL,0.0,71050
36982,KSČM,0.0,71050
36983,Nezařaz,0.0,71050
36984,ODS,0.0,71050
36985,Piráti,0.0,71050
36986,STAN,0.0,71050
36987,TOP09,0.0,71050
36988,ČSSD,0.0,71050
36989,ČSSD,0.3333333333333333,71050
36990,ANO,0.0,71051
36991,KDU-ČSL,0.0,71051
36992,Nezařaz,0.0,71051
36993,ODS,0.0,71051
36994,Piráti,0.0,71051
36995,SPD,0.0,71051
36996,STAN,0.0,71051
36997,TOP09,0.0,71051
36998,ANO,0.0,71052
36999,KDU-ČSL,0.0,71052
37000,KSČM,0.0,71052
37001,Nezařaz,0.0,71052
37002,ODS,0.0,71052
37003,SPD,0.0,71052
37004,STAN,0.0,71052
37005,TOP09,0.0,71052
37006,ČSSD,0.0,71052
37007,ANO,0.0,71053
37008,ANO,0.1875,71053
37009,KDU-ČSL,0.0,71053
37010,KSČM,0.0,71053
37011,Nezařaz,0.0,71053
37012,ODS,0.0,71053
37013,SPD,0.0,71053
37014,STAN,0.0,71053
37015,TOP09,0.0,71053
37016,ČSSD,0.0,71053
37017,ANO,0.0,71054
37018,KDU-ČSL,0.0,71054
37019,KSČM,0.0,71054
37020,KSČM,0.5,71054
37021,Nezařaz,0.0,71054
37022,ODS,0.0,71054
37023,Piráti,0.0,71054
37024,Piráti,0.125,71054
37025,STAN,0.0,71054
37026,TOP09,0.0,71054
37027,ČSSD,0.0,71054
37028,ANO,0.0,71055
37029,KDU-ČSL,0.0,71055
37030,KSČM,0.0,71055
37031,KSČM,0.5,71055
37032,Nezařaz,0.0,71055
37033,ODS,0.0,71055
37034,Piráti,0.0,71055
37035,SPD,0.0,71055
37036,STAN,0.0,71055
37037,TOP09,0.0,71055
37038,ČSSD,0.0,71055
37039,ANO,0.0,71056
37040,KDU-ČSL,0.0,71056
37041,KSČM,0.0,71056
37042,Nezařaz,0.0,71056
37043,ODS,0.0,71056
37044,Piráti,0.0,71056
37045,SPD,0.0,71056
37046,STAN,0.0,71056
37047,TOP09,0.0,71056
37048,ČSSD,0.0,71056
37049,ANO,0.0,71057
37050,KDU-ČSL,0.0,71057
37051,KSČM,0.0,71057
37052,Nezařaz,0.0,71057
37053,ODS,0.0,71057
37054,Piráti,0.0,71057
37055,Piráti,0.16666666666666666,71057
37056,SPD,0.0,71057
37057,STAN,0.0,71057
37058,TOP09,0.0,71057
37059,ČSSD,0.0,71057
37060,ČSSD,1.0,71057
37061,ANO,0.0,71058
37062,KDU-ČSL,0.0,71058
37063,KSČM,0.0,71058
37064,Nezařaz,0.0,71058
37065,ODS,0.0,71058
37066,Piráti,0.0,71058
37067,SPD,0.0,71058
37068,STAN,0.0,71058
37069,TOP09,0.0,71058
37070,ČSSD,0.0,71058
37071,ANO,0.0,71059
37072,ANO,0.2222222222222222,71059
37073,KDU-ČSL,0.0,71059
37074,KSČM,0.0,71059
37075,Nezařaz,0.0,71059
37076,ODS,0.0,71059
37077,Piráti,0.0,71059
37078,SPD,0.0,71059
37079,STAN,0.0,71059
37080,TOP09,0.0,71059
37081,ČSSD,0.0,71059
37082,ANO,0.0,71060
37083,KDU-ČSL,0.0,71060
37084,KSČM,0.0,71060
37085,Nezařaz,0.0,71060
37086,ODS,0.0,71060
37087,Piráti,0.0,71060
37088,SPD,0.0,71060
37089,STAN,0.0,71060
37090,TOP09,0.0,71060
37091,ČSSD,0.0,71060
37092,ANO,0.0,71061
37093,ANO,0.6666666666666666,71061
37094,KDU-ČSL,0.0,71061
37095,KSČM,0.0,71061
37096,Nezařaz,0.0,71061
37097,ODS,0.0,71061
37098,Piráti,0.0,71061
37099,SPD,0.0,71061
37100,TOP09,0.0,71061
37101,ČSSD,0.0,71061
37102,ANO,0.0,71062
37103,KDU-ČSL,0.0,71062
37104,KSČM,0.0,71062
37105,Nezařaz,0.0,71062
37106,ODS,0.0,71062
37107,Piráti,0.0,71062
37108,SPD,0.0,71062
37109,TOP09,0.0,71062
37110,TOP09,1.0,71062
37111,ČSSD,0.0,71062
37112,ANO,0.0,71063
37113,KDU-ČSL,0.0,71063
37114,KSČM,0.0,71063
37115,Nezařaz,0.0,71063
37116,ODS,0.0,71063
37117,Piráti,0.0,71063
37118,Piráti,0.5,71063
37119,SPD,0.0,71063
37120,STAN,0.0,71063
37121,TOP09,0.0,71063
37122,ČSSD,0.0,71063
37123,ANO,0.0,71064
37124,KDU-ČSL,0.0,71064
37125,KSČM,0.0,71064
37126,Nezařaz,0.0,71064
37127,ODS,0.0,71064
37128,Piráti,0.0,71064
37129,SPD,0.0,71064
37130,STAN,0.0,71064
37131,TOP09,0.0,71064
37132,TOP09,1.0,71064
37133,ČSSD,0.0,71064
37134,ČSSD,0.4,71064
37135,ANO,0.0,71065
37136,KDU-ČSL,0.0,71065
37137,KSČM,0.0,71065
37138,Nezařaz,0.0,71065
37139,Piráti,0.0,71065
37140,Piráti,0.1,71065
37141,SPD,0.0,71065
37142,STAN,0.0,71065
37143,TOP09,0.0,71065
37144,ČSSD,0.0,71065
37145,ANO,0.0,71066
37146,KDU-ČSL,0.0,71066
37147,KSČM,0.0,71066
37148,Nezařaz,0.0,71066
37149,ODS,0.0,71066
37150,Piráti,0.0,71066
37151,Piráti,0.14285714285714285,71066
37152,SPD,0.0,71066
37153,STAN,0.0,71066
37154,ČSSD,0.0,71066
37155,ANO,0.0,71067
37156,ANO,0.09433962264150944,71067
37157,KDU-ČSL,0.0,71067
37158,KSČM,0.0,71067
37159,KSČM,0.5,71067
37160,Nezařaz,0.0,71067
37161,ODS,0.0,71067
37162,Piráti,0.0,71067
37163,Piráti,0.10526315789473684,71067
37164,SPD,0.0,71067
37165,STAN,0.0,71067
37166,TOP09,0.0,71067
37167,ČSSD,0.0,71067
37168,ANO,0.0,71068
37169,ANO,0.34146341463414637,71068
37170,KDU-ČSL,0.0,71068
37171,KSČM,0.0,71068
37172,KSČM,0.7142857142857143,71068
37173,Nezařaz,0.0,71068
37174,ODS,0.0,71068
37175,Piráti,0.0,71068
37176,SPD,0.0,71068
37177,STAN,0.0,71068
37178,TOP09,0.0,71068
37179,ČSSD,0.0,71068
37180,ANO,0.0,71069
37181,ANO,0.014925373134328358,71069
37182,KDU-ČSL,0.0,71069
37183,KSČM,0.0,71069
